epoch,open,high,low,close
1735941600,99144.2707,100334.9202,98941.7479,99901.1543
1735945200,99881.7567,101024.6037,99406.7688,100844.7538
1735948800,100860.6433,102219.6646,100777.0102,101774.6603
1735952400,101749.6418,102923.9993,101689.8386,102096.9265
1735956000,102094.3512,103654.5698,101431.2522,103444.1057
1735959600,103428.8824,103897.445,102479.4051,102559.5653
1735963200,102548.2356,103104.7422,101355.3022,101753.7722
1735966800,101740.55,102954.6094,101622.4563,102491.5033
1735970400,102527.8714,103109.9133,102113.8835,102942.1307
1735974000,102937.795,103679.0544,101647.8012,101647.8012
1735977600,101640.3861,102112.6484,101544.1486,101977.9223
1735981200,102003.1487,102701.8623,101730.4988,102092.4766
1735984800,102099.3158,102451.3497,100876.6192,101790.1299
1735988400,101760.7857,101940.1551,100781.5113,101528.8855
1735992000,101535.4061,101575.7699,99461.0775,99600.8668
1735995600,99615.2317,99749.5284,98100.5373,98794.3133
1735999200,98819.6608,99437.0635,98789.1081,99161.6141
1736002800,99150.2144,99433.334,98585.1905,98841.827
1736006400,98829.5261,100387.8731,98602.9002,100036.1448
1736010000,100034.3153,101252.1501,100034.3153,100545.1983
1736013600,100552.2049,101606.0865,100357.7289,101179.0721
1736017200,101179.5599,101565.9272,100308.1693,100466.5083
1736020800,100466.0492,100938.8072,99609.4984,100107.0008
1736024400,100108.3953,100178.3041,99021.9441,99302.8899
1736028000,99300.9823,100590.0733,98755.5658,100142.838
1736031600,100162.9461,100922.7467,99575.8475,100800.2982
1736035200,100822.5638,101071.432,100259.3196,100364.5088
1736038800,100389.4578,100838.6651,100120.1528,100646.9714
1736042400,100685.2416,102353.3283,100125.6463,102003.2507
1736046000,102029.4715,102897.803,101722.8301,102452.7905
1736049600,102442.3753,102600.8334,101436.2959,101869.0941
1736053200,101875.5438,102860.4534,101366.381,102191.7538
1736056800,102193.5226,103527.9216,102134.7012,103257.6527
1736060400,103243.5362,104629.4495,102950.5652,103491.3799
1736064000,103494.1006,104703.2732,103137.4811,104117.6805
1736067600,104092.8253,105711.3935,103765.5339,105335.2935
1736071200,105381.8896,106516.6512,105266.5544,106296.5465
1736074800,106310.9103,106320.8336,104704.6172,104979.9925
1736078400,104971.7773,106864.2761,104841.5956,106662.2764
1736082000,106658.9694,107441.9993,105686.447,106736.3354
1736085600,106767.4359,106938.8997,105237.4665,105603.8708
1736089200,105573.8132,105876.1355,104371.7995,105190.3134
1736092800,105163.0239,105214.6316,104191.4041,104698.7153
1736096400,104713.6311,104896.8883,103861.4728,104506.7076
1736100000,104500.6229,106597.2354,104481.2348,106242.57
1736103600,106299.8747,106850.2599,105542.4683,106816.5917
1736107200,106810.5146,106859.9663,105097.6219,105382.1976
1736110800,105364.0686,105404.9965,103218.6861,103431.5435
1736114400,103444.3601,103944.0239,102875.8503,102900.3294
1736118000,102900.6834,104110.9779,102590.1204,102651.4237
1736121600,102626.6447,103249.6785,102145.256,103064.1662
1736125200,103059.7601,103865.4475,102394.3748,102529.1212
1736128800,102539.7264,103106.888,101721.1826,101730.6096
1736132400,101750.0504,101868.0037,100828.6576,101695.538
1736136000,101698.5456,102043.7524,101102.7023,101247.3658
1736139600,101249.0166,101264.8591,99483.7179,99717.5281
1736143200,99709.0499,99995.0111,99016.5318,99021.7152
1736146800,99034.4642,100058.8315,98955.1704,99878.1776
1736150400,99861.5845,100775.9939,99733.8047,100263.8091
1736154000,100274.1217,101312.3454,100011.9923,100999.5135
1736157600,101006.3737,101534.3562,100794.7126,100801.9564
1736161200,100804.113,101863.7669,100750.5387,101207.7205
1736164800,101212.6172,101966.3853,100679.3284,101545.7465
1736168400,101523.5269,102034.26,100710.3046,102026.0063
1736172000,102042.0932,102658.1981,101708.5826,102088.5093
1736175600,102128.8406,103221.573,102030.6342,102435.6098
1736179200,102388.882,102589.8247,101057.8287,101501.4863
1736182800,101510.1572,101637.2385,100338.7151,100671.2162
1736186400,100671.4824,100863.741,99921.9616,100404.6973
1736190000,100395.6477,101285.7055,100099.9045,100802.7339
1736193600,100833.2893,101686.9294,100833.2893,101113.4275
1736197200,101110.7596,101294.0551,100431.8586,100431.8586
1736200800,100428.1015,100700.6562,99579.0839,99890.5232
1736204400,99913.2081,101285.3519,99913.2081,100657.0498
1736208000,100666.365,101319.5266,100163.0816,101297.7165
1736211600,101312.8468,101619.8627,100201.4642,100222.4582
1736215200,100221.9959,101175.0255,100185.9122,100835.6276
1736218800,100818.4726,101392.8761,100515.637,101147.2483
1736222400,101138.5299,101803.15,100633.9826,101707.9824
1736226000,101746.1861,103195.6429,101495.299,102871.021
1736229600,102878.4908,103041.8227,101639.2297,101830.6363
1736233200,101830.5563,102088.4439,101448.9814,101739.7949
1736236800,101744.8006,102416.9531,100413.8758,100593.3435
1736240400,100608.4912,101333.5298,100179.5728,101168.2502
1736244000,101173.2207,101752.1018,100963.9807,101110.1522
1736247600,101154.2521,102924.284,101078.1976,102366.497
1736251200,102361.0946,102645.2765,101704.0491,102321.8472
1736254800,102369.4427,102859.1088,101959.5298,102759.7397
1736258400,102759.34,103399.8592,102010.7718,102234.3629
1736262000,102222.7505,102472.3366,100572.6604,101290.2118
1736265600,101283.3146,101969.4824,100234.3668,100377.9923
1736269200,100379.6698,100841.429,99760.4219,99868.4051
1736272800,99872.4695,101097.1164,99597.4529,101002.6697
1736276400,100974.8735,101984.0125,100847.6592,101452.2853
1736280000,101446.1425,101971.718,100733.8042,101919.6928
1736283600,101915.2982,102197.1185,100963.5548,102168.4521
1736287200,102172.4013,103430.3692,102084.0456,102844.6
1736290800,102836.7923,103548.3232,102262.6883,102436.7346
1736294400,102472.113,103192.7932,102077.3391,102901.5202
1736298000,102884.1704,104193.4026,102884.1704,103877.5572
1736301600,103876.7109,104091.2288,102573.2781,103140.9796
1736305200,103163.6592,103274.5999,102364.1227,102541.0518
1736308800,102565.0986,102633.5272,101502.673,101980.6314
1736312400,101949.5381,103041.0175,101860.97,102329.0089
1736316000,102355.8504,102715.593,101554.2608,101891.7545
1736319600,101871.0093,102080.5982,100620.3037,100811.8212
1736323200,100800.6615,102641.1438,100800.6615,102388.6994
1736326800,102367.2955,103441.4597,102346.2914,102408.2542
1736330400,102448.2031,102636.7836,101318.262,102049.2288
1736334000,102050.0171,102626.065,101693.2729,102106.8239
1736337600,102095.832,103183.2889,102095.832,102593.4412
1736341200,102566.7125,102809.0835,101601.563,101793.9957
1736344800,101793.3011,102070.4101,100566.1014,100722.6698
1736348400,100753.1724,101121.046,100316.5093,100490.9459
1736352000,100482.4037,100770.4178,99940.8126,100197.5729
1736355600,100196.5317,101435.5854,99866.3873,101276.939
1736359200,101295.3062,101571.9798,100946.4814,101094.7954
1736362800,101101.4391,101344.9688,100260.0319,100535.8507
1736366400,100590.0445,101908.1716,100345.9738,101562.3736
1736370000,101579.0836,101865.9984,99392.416,99760.8379
1736373600,99769.6054,100325.3048,99481.0296,99900.4306
1736377200,99869.3102,100694.7466,98889.029,100675.744
1736380800,100689.5621,101779.8933,100058.3103,101606.9305
1736384400,101581.5357,101678.8793,100603.8055,101272.5284
1736388000,101273.1251,102077.1992,100966.4845,101782.7069
1736391600,101774.6797,102240.1891,101398.8987,101573.9597
1736395200,101588.9868,103464.0715,101091.3979,103349.3819
1736398800,103348.8377,103360.6552,101253.6234,101297.4882
1736402400,101250.4929,101519.1372,100816.3252,101494.9716
1736406000,101509.029,102873.6887,100539.6216,102717.7645
1736409600,102691.0998,103345.0698,102303.1042,102887.3401
1736413200,102825.999,102953.7822,101002.8758,101278.5591
1736416800,101292.4275,101480.1599,100480.4158,101219.5368
1736420400,101226.4813,101300.7629,99881.3478,100148.5642
1736424000,100154.9687,100518.4733,99709.4202,100404.728
1736427600,100398.9263,101240.6308,100044.6496,100199.1548
1736431200,100200.541,101195.271,100002.2629,100715.1693
1736434800,100705.2789,101219.9373,100008.5794,101093.3099
1736438400,101111.7904,101518.4837,100676.1448,100903.6621
1736442000,100882.4252,101043.8202,99185.1404,100711.1283
1736445600,100719.2544,100719.2544,99981.0436,100294.5408
1736449200,100325.2878,101158.0883,100001.2129,100130.3056
1736452800,100135.9801,100356.1521,99409.2977,99994.227
1736456400,99980.9551,100018.3375,98929.1573,98989.0775
1736460000,99004.7212,99347.782,98038.8019,98200.7519
1736463600,98195.755,98703.1511,97726.6878,98347.4534
1736467200,98341.2111,99568.4975,98131.3357,99235.1668
1736470800,99254.0646,99675.5324,98534.245,99620.6693
1736474400,99645.7548,99938.6475,98372.2087,98451.6249
1736478000,98454.0065,98634.931,97554.2276,97722.9868
1736481600,97716.0227,97895.9285,96295.0611,96839.4176
1736485200,96871.781,97905.3563,96871.781,97819.8938
1736488800,97817.632,98037.5709,96789.5172,97830.0799
1736492400,97832.2376,98890.9862,97662.1726,98688.698
1736496000,98657.911,99625.4529,98278.4486,99294.6605
1736499600,99292.713,99292.713,98231.9559,98918.6093
1736503200,98915.827,99569.5211,98519.4696,99454.6833
1736506800,99444.4055,99857.7861,98455.8333,98605.62
1736510400,98632.713,98970.7639,97887.5593,98614.1289
1736514000,98629.5444,99818.214,98306.9117,98334.1819
1736517600,98375.6984,99023.0468,98193.4668,98223.5221
1736521200,98211.6239,98868.9089,97654.4475,98340.229
1736524800,98356.7089,98822.171,97912.4945,98424.3584
1736528400,98447.2146,99158.2085,97628.9393,97823.39
1736532000,97810.0795,98945.2039,97700.7467,98763.9034
1736535600,98760.452,99340.5278,98205.5194,98703.3008
1736539200,98706.4252,98830.327,97568.9823,98045.5497
1736542800,98041.1588,98082.3358,96671.7988,96832.0216
1736546400,96819.1134,98148.6064,96463.6751,97879.3846
1736550000,97861.0294,98453.6872,97219.3663,97976.275
1736553600,97975.135,98036.0312,96963.3465,97718.6148
1736557200,97699.2505,98575.0754,97698.8672,97984.2466
1736560800,97981.079,98710.9422,97675.8364,98485.9299
1736564400,98470.8824,99868.4867,98385.9799,99856.4902
1736568000,99859.0689,100162.3183,99197.0577,99336.9231
1736571600,99327.5146,100391.4674,99186.9987,99992.5467
1736575200,100001.2414,100026.413,98428.4472,98691.5297
1736578800,98681.055,98877.9752,97171.7523,97642.5079
1736582400,97650.6665,97927.1707,96965.6317,97088.9316
1736586000,97071.1445,97119.0165,96318.8201,96718.0295
1736589600,96715.2381,96792.993,95586.1493,95860.6495
1736593200,95868.0634,97615.2136,95842.8294,97385.6058
1736596800,97367.5334,98408.1032,96882.5896,96948.2978
1736600400,96953.1994,99422.0141,96895.7627,99335.5471
1736604000,99329.3104,100031.8797,98900.1356,99169.9754
1736607600,99154.5828,99473.214,98395.0213,98712.5214
1736611200,98691.7346,98703.8331,97192.3629,97658.4825
1736614800,97636.7536,98759.3949,97595.5166,98552.9359
1736618400,98540.968,99642.8347,98496.5809,99547.9793
1736622000,99542.2977,99779.6092,98715.3003,99456.1563
1736625600,99471.4747,99542.0727,98309.3284,98643.249
1736629200,98631.5276,100467.9933,98456.6645,100016.2886
1736632800,100027.6608,100483.9348,99430.846,99664.3185
1736636400,99700.5903,101177.2645,99529.9476,101161.9542
1736640000,101152.9593,102192.8545,101129.5821,101831.7846
1736643600,101833.2254,102170.6224,101268.6187,101676.0544
1736647200,101667.3656,103085.6764,101550.2883,102565.867
1736650800,102578.6267,103122.3175,102255.4394,102554.1219
1736654400,102567.1118,103007.615,101767.6665,102125.5311
1736658000,102112.9046,103099.4976,101970.7018,102691.7986
1736661600,102739.0063,104269.4941,102580.323,104200.2105
1736665200,104208.2852,104291.8022,103212.412,103286.2354
1736668800,103282.3139,103290.8672,101841.9774,101949.7601
1736672400,101959.7014,102158.8274,100886.7315,101408.8986
1736676000,101399.1944,102039.4724,101057.0528,101881.0362
1736679600,101862.4201,103193.6641,101826.4476,103003.2513
1736683200,103014.0199,104047.4869,102997.4732,104047.4869
1736686800,104060.3074,104086.8496,102895.0309,102923.0017
1736690400,102953.3598,103120.9463,101907.939,102394.6425
1736694000,102392.785,103155.5861,101777.1958,102768.3985
1736697600,102781.3944,103153.7148,101906.2896,103083.1368
1736701200,103070.4296,103648.0088,102576.9498,102943.2434
1736704800,102954.5368,103454.2982,102190.8345,102805.5879
1736708400,102809.0144,103134.13,101954.1159,101954.1159
1736712000,101940.2941,102095.9915,100383.5708,100809.6171
1736715600,100827.0478,101558.967,100362.6972,101494.2612
1736719200,101457.183,101499.0282,100728.6752,100803.1556
1736722800,100798.015,101168.6686,100266.9691,100652.0318
1736726400,100655.6825,101217.5066,100231.6151,101076.184
1736730000,101099.5078,101795.7073,100382.4706,100457.4371
1736733600,100440.3749,100620.6815,99475.2171,99527.925
1736737200,99569.975,99872.5709,98118.4285,98237.8829
1736740800,98233.1064,99313.8279,97926.9774,99082.9437
1736744400,99084.2001,99373.9051,98401.3135,99159.3461
1736748000,99178.0052,99954.073,99021.9271,99836.3603
1736751600,99825.5493,100821.4945,99303.5985,100717.304
1736755200,100721.704,101351.8104,100379.3534,100831.0892
1736758800,100841.7263,101004.9224,100013.7838,100242.2164
1736762400,100229.504,100429.5048,99279.7714,99813.1187
1736766000,99796.8736,101638.4846,99607.4397,100153.9288
1736769600,100161.127,100924.8857,99766.5301,99970.5778
1736773200,99980.7833,100663.1154,99680.3232,100074.8629
1736776800,100073.5193,100196.4281,99427.2717,99842.8182
1736780400,99833.7107,101372.3671,99073.5053,101151.2931
1736784000,101168.2224,101520.9147,100230.8995,100380.4638
1736787600,100398.6278,100450.9081,98595.9664,99308.4972
1736791200,99310.2652,99880.5535,99058.6354,99229.1694
1736794800,99178.0152,100752.6922,99055.9527,100404.4194
1736798400,100397.6822,101096.932,100025.297,100960.648
1736802000,100967.3829,101878.6454,100583.435,101425.8863
1736805600,101400.8781,101436.8449,99692.9717,99828.6625
1736809200,99802.5573,100256.2687,99295.8805,99295.8805
1736812800,99331.7789,100277.8973,99169.9248,99727.5041
1736816400,99687.6583,99712.2205,97191.503,97290.9564
1736820000,97315.9627,97443.8772,96009.7818,96125.1773
1736823600,96143.7752,96484.4681,95538.5306,96031.8695
1736827200,96053.981,96776.3172,95579.9024,95586.5604
1736830800,95609.2618,95745.8329,94574.0945,94643.3004
1736834400,94661.7662,95646.2655,94659.9402,94965.7039
1736838000,94948.217,96477.1946,94815.3678,96066.7243
1736841600,96047.7666,96668.5532,95211.5044,96048.2486
1736845200,96052.3456,96307.9241,95212.9432,95392.744
1736848800,95398.1337,97741.6214,95066.6083,97725.339
1736852400,97696.673,98331.2279,97287.7487,97754.421
1736856000,97753.8196,98845.9941,97365.3937,98713.2923
1736859600,98719.1246,99114.9315,98152.3514,98997.0641
1736863200,98988.8124,99941.7436,98564.2997,99855.2317
1736866800,99860.1428,100700.0241,98256.6564,98576.0101
1736870400,98563.7778,98724.2726,97339.3707,97669.9986
1736874000,97670.3533,97980.8066,96786.715,97825.4881
1736877600,97848.2782,98862.53,97691.2462,98493.7951
1736881200,98489.3711,99539.3158,98306.5233,98830.884
1736884800,98812.4057,99371.276,98308.3749,98787.0271
1736888400,98793.1423,99536.253,98793.1423,99318.0056
1736892000,99309.9582,100296.9825,98962.9402,100059.7373
1736895600,100048.1033,100509.9966,98973.3834,99082.8923
1736899200,99078.3549,99697.1433,98901.3747,99590.9385
1736902800,99608.4089,100238.6839,99407.7665,99501.703
1736906400,99494.5541,99741.4573,98092.3903,98547.3569
1736910000,98538.5226,98683.2677,96993.9884,97044.5524
1736913600,97070.6664,97982.3899,96800.5748,97700.5552
1736917200,97722.9214,97927.5235,97352.4153,97783.0368
1736920800,97778.5539,98345.8574,97618.0931,97837.5385
1736924400,97872.5649,98235.8902,96287.6857,96785.2952
1736928000,96809.381,97055.6821,95375.4817,95694.0085
1736931600,95676.956,97330.0779,95665.3535,97201.5501
1736935200,97221.3405,97460.1831,96335.9713,97089.7585
1736938800,97122.9801,97268.1663,95196.2291,95521.0858
1736942400,95520.4885,95841.9009,94159.3727,94310.5321
1736946000,94310.5041,94354.9486,92466.6311,92469.6223
1736949600,92476.0949,92756.637,91726.3331,92649.5538
1736953200,92650.2671,93113.8077,92343.8511,92526.7073
1736956800,92531.315,93131.6481,92173.4762,92306.9997
1736960400,92298.8718,92767.9895,91661.7497,92494.028
1736964000,92488.8363,92675.4544,91815.7227,92264.8488
1736967600,92265.3288,93428.5359,92065.9282,93271.2332
1736971200,93252.3669,93952.4117,93017.5901,93067.5725
1736974800,93087.6371,93135.3508,92266.2986,92948.9414
1736978400,92973.9987,93901.1219,92870.4477,93901.1219
1736982000,93898.9692,94021.3632,93019.6741,93284.315
1736985600,93228.7838,93443.1729,92423.5337,93391.2388
1736989200,93405.7309,93524.3612,92640.6506,93432.1398
1736992800,93445.2355,93579.437,92628.3977,93119.0003
1736996400,93124.9118,93836.7566,92952.52,93166.7917
1737000000,93168.3711,93888.0234,92645.6363,93287.4895
1737003600,93297.27,94188.5628,92955.4911,93891.1889
1737007200,93923.2673,94551.48,93582.3169,94255.9855
1737010800,94275.16,95501.0101,94141.9106,95379.866
1737014400,95409.0054,96404.4749,95278.6236,96404.4749
1737018000,96382.9814,97464.2105,96067.9301,96162.2259
1737021600,96171.0873,96863.8806,95495.5883,96668.0946
1737025200,96643.842,96790.9625,95920.1452,96373.1285
1737028800,96370.0583,96856.8664,96105.7259,96261.8365
1737032400,96277.2685,96811.7654,95627.2092,95662.1583
1737036000,95623.1565,96554.8607,95373.0969,95433.3764
1737039600,95454.8045,95850.3352,94963.8142,95253.1929
1737043200,95243.5096,95894.3247,95107.8918,95446.8695
1737046800,95460.0087,95507.5155,94520.1675,94870.0107
1737050400,94873.392,95119.7349,94307.5436,94806.7406
1737054000,94773.1004,96251.0877,94760.0587,96119.2544
1737057600,96116.2616,97071.7127,95934.2632,97071.7127
1737061200,97071.0125,97550.9353,96600.4538,96856.9284
1737064800,96825.3993,97428.0846,96144.4891,96955.1168
1737068400,96956.486,97287.7144,96555.2743,96579.5695
1737072000,96559.8096,96559.8096,94585.4418,94585.4418
1737075600,94573.2241,94931.0295,94282.8183,94889.2511
1737079200,94865.9401,95192.1697,94223.7035,95190.9537
1737082800,95195.4506,95705.6907,94832.5178,95361.1426
1737086400,95341.7069,95671.536,94829.4137,95608.6148
1737090000,95569.8483,96035.2048,95146.6339,95713.3456
1737093600,95703.3814,95980.5446,93909.7891,93979.4292
1737097200,94001.3985,94886.5945,93935.4966,94500.2107
1737100800,94499.9785,95216.4412,94131.134,94991.5776
1737104400,95013.0126,95789.7434,94427.9331,95748.0518
1737108000,95768.3214,96168.6128,94418.724,94576.0558
1737111600,94587.1961,94933.197,94019.4483,94222.5603
1737115200,94203.5992,95017.3442,93713.612,94789.4829
1737118800,94812.8577,96204.3364,94510.6978,96187.3018
1737122400,96179.6785,97469.6923,95941.3894,97184.135
1737126000,97171.454,98349.3112,97083.1677,98221.6049
1737129600,98212.5624,99035.3932,97761.0189,98608.5659
1737133200,98632.2878,98664.1827,97664.9851,97695.9456
1737136800,97699.074,98632.7578,97259.118,98442.6587
1737140400,98437.3571,98920.7359,98276.0232,98704.5403
1737144000,98718.9397,98773.7245,97377.1306,97421.594
1737147600,97402.8533,97407.0571,96249.5297,96264.3115
1737151200,96244.4527,96352.4421,95208.7021,95493.5957
1737154800,95526.3528,96286.0745,95401.7025,95851.3175
1737158400,95850.1416,96673.1692,95587.364,96143.5449
1737162000,96169.9536,97149.3201,95980.1214,96148.5736
1737165600,96135.4171,96728.832,95691.7761,96706.8595
1737169200,96707.59,97064.6827,96246.9954,96269.2509
1737172800,96294.142,96851.9225,95987.7249,96120.0639
1737176400,96130.6209,96376.1219,95416.2787,95867.9153
1737180000,95844.0541,96009.5171,95280.8533,95761.1184
1737183600,95770.0493,97242.3736,95652.8299,96728.7478
1737187200,96714.5138,96941.4608,95710.8351,96107.449
1737190800,96109.2675,97518.2614,95724.5131,96896.8073
1737194400,96894.6363,97445.795,96296.1741,96477.0048
1737198000,96442.8559,97318.0587,96200.038,97019.8984
1737201600,97007.963,97327.7311,95744.5698,97303.8077
1737205200,97318.4057,97565.4437,96548.3985,96811.2705
1737208800,96838.9789,97581.6957,96614.7245,97163.7417
1737212400,97137.2965,97819.8671,96836.1039,97684.942
1737216000,97651.0298,100066.0358,97651.0298,99508.681
1737219600,99497.3938,99647.5444,98530.7664,99487.6825
1737223200,99462.9261,100309.9899,99293.4821,99846.0659
1737226800,99882.4659,100078.6975,98470.1467,98561.7138
1737230400,98508.0422,99616.8662,98508.0422,99426.38
1737234000,99460.7202,100244.7728,99232.3566,99618.4723
1737237600,99616.233,100873.638,99479.7855,100357.3597
1737241200,100382.7482,101599.2802,100380.7448,100893.3835
1737244800,100894.5263,100894.5263,99613.2874,100095.8156
1737248400,100101.4376,100235.7476,99325.5812,99936.105
1737252000,99963.85,100246.6651,99272.1029,99461.6455
1737255600,99467.2102,99564.8138,98267.1484,98536.5858
1737259200,98530.2901,98613.5015,97926.0799,98268.968
1737262800,98283.5037,99400.6984,98139.8362,98439.4401
1737266400,98436.0974,99271.6128,98319.1228,98653.2342
1737270000,98645.998,98873.0926,97901.2494,97942.0204
1737273600,97952.1464,98102.5185,97011.1429,97166.0503
1737277200,97163.363,97334.3988,95442.6994,96305.6099
1737280800,96288.3154,97062.0163,95824.1017,96416.6619
1737284400,96416.6797,96871.7856,95859.9417,96086.7786
1737288000,96078.133,96097.1703,95316.4219,95486.994
1737291600,95501.6759,96242.1462,94929.7533,95902.0598
1737295200,95927.2967,96550.2798,95020.5125,95061.2707
1737298800,95045.603,95376.6843,94009.914,94287.3282
1737302400,94285.9253,94699.8297,93659.1238,93682.9999
1737306000,93673.1422,94263.1167,92787.2331,92902.681
1737309600,92892.0149,93138.4188,91622.9703,92249.9997
1737313200,92287.1955,92377.8034,90492.6214,90537.4795
1737316800,90527.0112,91788.5178,90309.4729,91414.9335
1737320400,91441.5963,92550.9035,91374.9045,92226.7328
1737324000,92239.1589,92277.4507,91459.8718,92062.9073
1737327600,92055.112,93283.6671,92049.0446,92953.1729
1737331200,92944.4526,93251.5977,92625.7215,92960.0717
1737334800,92931.8096,93221.0086,91679.0002,91880.9794
1737338400,91885.7186,92149.2134,91455.7498,91845.2289
1737342000,91839.083,91986.7554,91074.3431,91167.2798
1737345600,91169.8174,92636.6816,90810.7782,92370.4305
1737349200,92389.5706,92492.1104,91400.4947,92239.4158
1737352800,92239.711,92790.4971,91806.0422,92426.4899
1737356400,92447.349,92600.6576,91713.4376,91816.5253
1737360000,91815.62,91967.5099,91250.1538,91502.6181
1737363600,91509.7882,91649.6362,90514.5786,90555.8352
1737367200,90560.044,90902.0363,89904.669,90245.4656
1737370800,90224.0073,90407.0467,89555.0321,89928.2263
1737374400,89918.3206,90111.6376,89150.0764,89745.5675
1737378000,89763.357,89931.6107,88758.0073,88885.7436
1737381600,88885.4732,90503.0604,88863.4195,90487.3882
1737385200,90489.7966,91138.5759,90138.9788,91014.0328
1737388800,91022.4867,91751.1969,90893.5804,91654.0387
1737392400,91663.4259,92345.1914,91082.7468,91263.0133
1737396000,91245.3119,91493.2686,90813.2596,91225.092
1737399600,91238.1514,91670.4009,90955.622,90967.9183
1737403200,90953.6595,91062.484,90155.0974,90639.0541
1737406800,90666.5516,90768.1498,89548.9588,89641.811
1737410400,89646.0772,89782.3038,89023.9871,89281.6972
1737414000,89269.7689,90101.0741,88713.7606,90057.9642
1737417600,90061.9984,90554.5244,89060.9565,89243.0158
1737421200,89227.3881,89460.5878,88411.4521,88489.9025
1737424800,88473.3749,89416.6312,88062.7487,89075.2075
1737428400,89085.3323,89585.9314,88850.8306,89326.2152
1737432000,89351.4763,90465.7913,89234.7693,90088.8628
1737435600,90086.6546,90329.6908,88502.1021,88554.1522
1737439200,88563.1833,88946.0125,88356.4696,88449.5765
1737442800,88457.1803,88883.571,88232.899,88707.0439
1737446400,88721.8514,89175.5494,88346.477,88699.4309
