epoch,open,high,low,close
1736776800,100073.5193,101372.3671,99073.5053,101151.2931
1736784000,101168.2224,101520.9147,98595.9664,99308.4972
1736791200,99310.2652,100752.6922,99055.9527,100404.4194
1736798400,100397.6822,101878.6454,100025.297,101425.8863
1736805600,101400.8781,101436.8449,99295.8805,99295.8805
1736812800,99331.7789,100277.8973,97191.503,97290.9564
1736820000,97315.9627,97443.8772,95538.5306,96031.8695
1736827200,96053.981,96776.3172,94574.0945,94643.3004
1736834400,94661.7662,96477.1946,94659.9402,96066.7243
1736841600,96047.7666,96668.5532,95211.5044,95392.744
1736848800,95398.1337,98331.2279,95066.6083,97754.421
1736856000,97753.8196,99114.9315,97365.3937,98997.0641
1736863200,98988.8124,100700.0241,98256.6564,98576.0101
1736870400,98563.7778,98724.2726,96786.715,97825.4881
1736877600,97848.2782,99539.3158,97691.2462,98830.884
1736884800,98812.4057,99536.253,98308.3749,99318.0056
1736892000,99309.9582,100509.9966,98962.9402,99082.8923
1736899200,99078.3549,100238.6839,98901.3747,99501.703
1736906400,99494.5541,99741.4573,96993.9884,97044.5524
1736913600,97070.6664,97982.3899,96800.5748,97783.0368
1736920800,97778.5539,98345.8574,96287.6857,96785.2952
1736928000,96809.381,97330.0779,95375.4817,97201.5501
1736935200,97221.3405,97460.1831,95196.2291,95521.0858
1736942400,95520.4885,95841.9009,92466.6311,92469.6223
1736949600,92476.0949,93113.8077,91726.3331,92526.7073
1736956800,92531.315,93131.6481,91661.7497,92494.028
1736964000,92488.8363,93428.5359,91815.7227,93271.2332
1736971200,93252.3669,93952.4117,92266.2986,92948.9414
1736978400,92973.9987,94021.3632,92870.4477,93284.315
1736985600,93228.7838,93524.3612,92423.5337,93432.1398
1736992800,93445.2355,93836.7566,92628.3977,93166.7917
1737000000,93168.3711,94188.5628,92645.6363,93891.1889
1737007200,93923.2673,95501.0101,93582.3169,95379.866
1737014400,95409.0054,97464.2105,95278.6236,96162.2259
1737021600,96171.0873,96863.8806,95495.5883,96373.1285
1737028800,96370.0583,96856.8664,95627.2092,95662.1583
1737036000,95623.1565,96554.8607,94963.8142,95253.1929
1737043200,95243.5096,95894.3247,94520.1675,94870.0107
1737050400,94873.392,96251.0877,94307.5436,96119.2544
1737057600,96116.2616,97550.9353,95934.2632,96856.9284
1737064800,96825.3993,97428.0846,96144.4891,96579.5695
1737072000,96559.8096,96559.8096,94282.8183,94889.2511
1737079200,94865.9401,95705.6907,94223.7035,95361.1426
1737086400,95341.7069,96035.2048,94829.4137,95713.3456
1737093600,95703.3814,95980.5446,93909.7891,94500.2107
1737100800,94499.9785,95789.7434,94131.134,95748.0518
1737108000,95768.3214,96168.6128,94019.4483,94222.5603
1737115200,94203.5992,96204.3364,93713.612,96187.3018
1737122400,96179.6785,98349.3112,95941.3894,98221.6049
1737129600,98212.5624,99035.3932,97664.9851,97695.9456
1737136800,97699.074,98920.7359,97259.118,98704.5403
1737144000,98718.9397,98773.7245,96249.5297,96264.3115
1737151200,96244.4527,96352.4421,95208.7021,95851.3175
1737158400,95850.1416,97149.3201,95587.364,96148.5736
1737165600,96135.4171,97064.6827,95691.7761,96269.2509
1737172800,96294.142,96851.9225,95416.2787,95867.9153
1737180000,95844.0541,97242.3736,95280.8533,96728.7478
1737187200,96714.5138,97518.2614,95710.8351,96896.8073
1737194400,96894.6363,97445.795,96200.038,97019.8984
1737201600,97007.963,97565.4437,95744.5698,96811.2705
1737208800,96838.9789,97819.8671,96614.7245,97684.942
1737216000,97651.0298,100066.0358,97651.0298,99487.6825
1737223200,99462.9261,100309.9899,98470.1467,98561.7138
1737230400,98508.0422,100244.7728,98508.0422,99618.4723
1737237600,99616.233,101599.2802,99479.7855,100893.3835
1737244800,100894.5263,100894.5263,99325.5812,99936.105
1737252000,99963.85,100246.6651,98267.1484,98536.5858
1737259200,98530.2901,99400.6984,97926.0799,98439.4401
1737266400,98436.0974,99271.6128,97901.2494,97942.0204
1737273600,97952.1464,98102.5185,95442.6994,96305.6099
1737280800,96288.3154,97062.0163,95824.1017,96086.7786
1737288000,96078.133,96242.1462,94929.7533,95902.0598
1737295200,95927.2967,96550.2798,94009.914,94287.3282
1737302400,94285.9253,94699.8297,92787.2331,92902.681
1737309600,92892.0149,93138.4188,90492.6214,90537.4795
1737316800,90527.0112,92550.9035,90309.4729,92226.7328
1737324000,92239.1589,93283.6671,91459.8718,92953.1729
1737331200,92944.4526,93251.5977,91679.0002,91880.9794
1737338400,91885.7186,92149.2134,91074.3431,91167.2798
1737345600,91169.8174,92636.6816,90810.7782,92239.4158
1737352800,92239.711,92790.4971,91713.4376,91816.5253
1737360000,91815.62,91967.5099,90514.5786,90555.8352
1737367200,90560.044,90902.0363,89555.0321,89928.2263
1737374400,89918.3206,90111.6376,88758.0073,88885.7436
1737381600,88885.4732,91138.5759,88863.4195,91014.0328
1737388800,91022.4867,92345.1914,90893.5804,91263.0133
1737396000,91245.3119,91670.4009,90813.2596,90967.9183
1737403200,90953.6595,91062.484,89548.9588,89641.811
1737410400,89646.0772,90101.0741,88713.7606,90057.9642
1737417600,90061.9984,90554.5244,88411.4521,88489.9025
1737424800,88473.3749,89585.9314,88062.7487,89326.2152
1737432000,89351.4763,90465.7913,88502.1021,88554.1522
1737439200,88563.1833,88946.0125,88232.899,88707.0439
1737446400,88721.8514,89175.5494,87854.9891,88124.1041
1737453600,88092.1481,88622.18,87265.7459,87844.5839
1737460800,87868.9687,88563.1247,87650.0372,87757.4083
1737468000,87743.7865,88152.9834,87025.136,88048.0229
1737475200,88060.7551,88472.1636,87333.5606,87387.8885
1737482400,87378.7261,88010.9108,86171.2801,87798.8881
1737489600,87788.3129,90480.5046,87204.098,90332.6164
1737496800,90340.4051,90451.577,88568.0239,88976.4874
1737504000,88959.1081,89538.704,88152.6515,88425.0934
1737511200,88396.1398,89237.8646,87795.2659,87939.2656
1737518400,87935.6289,88271.422,86504.1255,88051.0211
1737525600,88036.2457,89043.9474,87349.0175,87411.2192
1737532800,87427.9755,88712.4749,86719.2754,87864.16
1737540000,87876.481,88464.0846,87262.8995,87644.143
1737547200,87663.5408,88057.7844,86719.0231,87936.1119
1737554400,87914.6366,89020.4733,87153.9147,89001.0198
1737561600,89015.8095,89677.0516,88518.2373,89243.2392
1737568800,89239.2946,90923.312,88294.8852,90897.6833
1737576000,90897.6513,92232.1743,90653.2298,92225.4978
1737583200,92227.8974,92956.3171,91698.9434,92048.6095
1737590400,92043.098,94404.2879,92014.4549,93915.9676
1737597600,93947.5202,95605.1753,93869.7739,95074.6003
1737604800,95075.3502,97812.5741,95040.5499,97763.6306
1737612000,97738.3323,98048.5423,95924.5946,97422.2094
1737619200,97418.6653,98246.799,96443.5217,97701.9042
1737626400,97688.4534,98146.8928,96797.7351,97399.9244
1737633600,97407.9333,97407.9333,96159.7898,96268.9428
1737640800,96263.8129,96576.7298,95619.8286,96206.1542
1737648000,96221.3895,97460.07,95716.832,96149.3696
1737655200,96145.2749,96728.9065,94659.054,94984.8442
1737662400,94998.5386,95673.1191,94771.5071,94901.8668
1737669600,94890.8494,96138.8849,94774.872,95196.9638
1737676800,95235.9352,97434.9283,95227.7655,97433.8874
1737684000,97441.3192,98329.0792,96550.3695,97402.9138
1737691200,97403.6036,98647.9327,97240.3545,98222.9547
1737698400,98222.904,99848.4203,97665.6197,99163.3457
1737705600,99202.5142,100951.0839,98912.792,100907.7704
1737712800,100902.8108,101602.5057,100740.2727,100880.5363
1737720000,100872.1656,101482.6348,99786.395,99941.8796
1737727200,99947.882,99971.0377,98509.2093,99582.6008
1737734400,99587.3248,100170.1982,98143.3491,98422.4305
1737741600,98411.2094,98957.067,97951.1179,98634.7077
1737748800,98615.6424,99784.9621,98455.213,99526.2239
1737756000,99546.4746,100239.3361,98432.9949,99945.253
1737763200,99909.5176,101083.5458,99224.6565,99901.5307
1737770400,99888.7535,100284.9729,98604.6229,99323.127
1737777600,99335.8359,99668.5133,98077.0747,98260.0306
1737784800,98250.4271,98438.6199,96877.1458,97386.2594
1737792000,97371.3447,98639.5096,97309.8513,97995.3006
1737799200,97996.6349,98179.1664,97059.9829,97520.002
1737806400,97540.4964,98981.6035,97532.4038,98567.7904
1737813600,98583.3384,98946.4453,97523.0617,98745.7484
1737820800,98731.6348,99434.4074,98051.6542,98650.8964
1737828000,98666.3669,99450.9813,97218.2595,97503.3142
1737835200,97527.7195,98215.658,96267.4424,96943.0249
1737842400,96965.9086,98454.7806,96243.7973,97092.3426
1737849600,97082.1361,97904.4557,96563.4782,97448.6727
1737856800,97476.1776,97595.2216,95872.6527,96254.8448
1737864000,96251.7411,96997.4144,96081.6226,96882.6244
1737871200,96888.5458,97011.0831,95630.1806,97009.0015
1737878400,96997.5794,98840.0205,96995.9081,97495.8769
1737885600,97507.0792,97824.0088,96210.2454,96210.2454
1737892800,96200.8663,96325.6192,93922.4944,94526.7618
1737900000,94539.4892,96041.7676,94365.6469,95041.5525
1737907200,95017.8939,95706.382,94577.1941,95055.9858
1737914400,95033.4478,96061.7538,94853.31,94950.9779
1737921600,94964.8505,96151.1836,94922.5288,95685.3452
1737928800,95679.0884,96326.156,94487.8538,95367.0934
1737936000,95384.6752,95775.0682,94662.2864,95400.4732
1737943200,95410.4722,96033.8536,94842.6423,94972.5155
1737950400,94980.824,95945.0913,94307.4376,94307.4376
1737957600,94305.021,96881.9167,94305.021,96370.7373
1737964800,96401.7406,96679.2253,95379.2232,96288.899
1737972000,96276.8402,96617.5264,94757.2838,95147.47
1737979200,95152.4549,96885.2502,94889.3153,96711.3691
1737986400,96693.4575,97758.6657,96244.3752,96646.0944
1737993600,96640.0151,96933.1228,95461.2331,95544.0337
1738000800,95551.57,96099.8864,95076.674,95572.3241
1738008000,95570.4558,95713.3298,93709.0861,93914.7154
1738015200,93930.2182,94742.9008,93188.4262,94076.9931
1738022400,94072.7831,95803.0048,93962.6921,94500.6962
1738029600,94495.6622,95335.851,94322.4692,94322.4692
1738036800,94328.08,95105.6615,93743.0312,94749.0301
1738044000,94762.3725,95863.0833,93928.8374,94051.5669
1738051200,94045.4073,96962.263,93938.732,96323.0287
1738058400,96331.1849,96933.1835,95595.5432,96136.8786
1738065600,96154.1517,96173.6376,94047.0743,94354.2334
1738072800,94355.494,94801.2759,92528.12,93007.2944
1738080000,93004.5313,94552.9668,92909.6182,93404.2988
1738087200,93398.0312,93782.7336,92599.6523,92776.2622
1738094400,92752.8969,92821.9648,91481.2046,92063.0831
1738101600,92067.7182,92526.8569,90337.4061,91009.3207
1738108800,91004.3758,91644.1604,90335.9687,91644.1604
1738116000,91613.9105,91613.9105,90389.9497,91180.5268
1738123200,91150.3987,91527.8835,89778.6758,89875.0552
1738130400,89895.1748,92271.1533,89799.9035,92031.9373
1738137600,92036.5565,92183.548,90819.0354,91030.2233
1738144800,91045.6459,91202.2566,89799.582,90704.5861
1738152000,90704.1813,90794.6605,89384.5219,89416.4653
1738159200,89435.3797,89645.1588,87869.1563,87927.8989
1738166400,87902.9881,88615.6285,87544.0734,88302.8064
1738173600,88299.0539,88419.9548,86610.111,87924.192
1738180800,87906.9265,87963.2502,86812.6614,87528.27
1738188000,87550.2368,89491.84,87434.6071,89034.7827
1738195200,89050.0854,89313.4412,87343.2286,87516.0944
1738202400,87512.5672,89387.4324,87501.1858,88581.0778
1738209600,88602.0455,89038.8314,88170.6473,88942.9425
1738216800,88923.4939,89641.6522,88733.4336,88842.1094
1738224000,88831.4429,89562.7536,88258.8633,88289.2499
1738231200,88282.6769,88800.6742,87649.0677,88606.1998
1738238400,88609.2558,88841.9526,87405.934,87608.958
1738245600,87608.3395,88401.7053,87139.2752,88368.8846
1738252800,88352.1131,88448.9142,87065.6864,87443.3006
1738260000,87451.0152,88759.29,87250.7649,88409.006
1738267200,88403.8164,89034.0592,87955.1115,88188.7985
1738274400,88159.8948,89678.5989,87937.7702,88322.9729
1738281600,88345.0874,88345.0874,88345.0874,88345.0874
1738288800,88476.5309,89283.4265,88452.1886,88946.0545
1738296000,88942.5498,89960.4722,88364.8508,89920.0996
1738303200,89922.2323,90212.5082,88683.7046,88820.9154
1738310400,88837.4374,88857.5953,87288.8708,88047.4978
1738317600,88060.553,88727.2735,87390.7565,88413.6788
1738324800,88415.3206,89150.2395,87219.8663,88482.7527
1738332000,88491.0989,88871.2333,88016.0664,88049.9649
1738339200,88050.7892,89134.1816,87760.7396,87792.5693
1738346400,87753.4343,87923.3974,86666.287,87254.6247
1738353600,87240.8123,89240.3348,87176.9004,89031.7362
1738360800,89047.4711,89244.175,87924.603,88161.8954
1738368000,88158.2534,89099.9066,85207.4014,85302.0712
1738375200,85308.3709,85493.9888,83259.9837,83514.3752
1738382400,83514.2022,84256.3544,83056.541,83696.0428
1738389600,83681.5899,84497.5377,83166.1793,83796.2855
1738396800,83798.114,83941.9771,82822.7831,83268.9981
1738404000,83251.4678,83608.2637,82549.3478,83251.3928
1738411200,83238.1793,83813.7422,82634.9141,82785.9819
1738418400,82793.6518,83115.4802,81349.5914,81643.2517
1738425600,81647.9936,81911.9515,80683.5212,81651.6256
1738432800,81646.0329,82046.3421,80933.0497,81005.2927
1738440000,81006.9099,81738.5493,80405.7348,81416.0821
1738447200,81411.288,81640.2847,80582.1422,80890.4986
1738454400,80880.8229,83311.1532,80802.4314,83191.8595
1738461600,83200.9429,84017.6734,82656.6584,83577.0558
1738468800,83592.5604,84016.0613,82960.4059,83153.1634
1738476000,83149.9446,83524.9148,82142.213,82578.925
1738483200,82598.8312,83569.0787,81932.9914,82580.6163
1738490400,82594.1884,82663.3745,81439.7721,82215.0701
1738497600,82227.3762,82967.5995,81489.4673,82917.0448
1738504800,82903.8234,84233.9654,82810.0105,83060.384
1738512000,83068.6051,83971.8789,82791.1438,83807.9966
1738519200,83796.9656,84469.869,83230.94,83434.9208
1738526400,83434.9987,84238.967,82993.9483,83902.5551
1738533600,83911.0782,85308.9419,83885.8549,84982.854
1738540800,85000.1817,85132.7801,84002.0061,84904.394
1738548000,84885.9518,85358.5016,84632.2669,84887.7088
1738555200,84882.8268,85943.555,84719.8862,85077.3522
1738562400,85053.5182,86099.9425,85031.8773,85704.8913
1738569600,85701.0839,86600.9984,85327.5992,86168.307
1738576800,86174.7112,87198.9983,86064.6295,86934.2901
1738584000,86924.1342,87407.4063,85956.3376,86612.9694
1738591200,86621.6435,86655.5919,85501.1109,85935.9492
1738598400,85933.2211,86338.2789,85307.742,86043.5206
1738605600,86053.0652,86074.6449,84492.3114,85244.8028
1738612800,85259.555,86744.3965,84399.1884,86528.2689
1738620000,86527.3474,88162.5222,86504.4667,87638.33
1738627200,87641.0314,89125.041,86629.9223,88700.138
1738634400,88667.4379,89267.6143,87676.8819,88138.1758
1738641600,88166.681,88558.2283,87334.87,88249.176
1738648800,88247.9485,89252.4588,88040.9426,88821.4001
1738656000,88800.0643,89329.2393,88372.5054,89024.1289
1738663200,89003.1739,89718.5968,87793.6843,88087.8512
1738670400,88109.1179,88466.7974,87705.697,88317.5047
1738677600,88311.3085,88334.4912,87406.1397,87703.0713
1738684800,87720.0224,87735.7493,85979.8319,86449.5922
1738692000,86440.5474,87763.2406,86142.6617,87564.5322
1738699200,87555.4254,87649.3456,85314.5743,85353.6996
1738706400,85374.1061,86418.746,85314.925,85926.5438
1738713600,85932.0351,86053.112,85153.8811,85996.4162
1738720800,86016.3436,86042.2354,85290.573,85973.3166
1738728000,85976.6913,86867.9218,85716.5078,86161.7024
1738735200,86161.355,86504.2265,85278.1425,85399.3541
1738742400,85384.29,86290.9846,84250.6004,86274.3588
1738749600,86267.2219,86510.7352,85450.1341,85524.7493
1738756800,85528.516,85718.3995,84323.5779,84804.6002
1738764000,84814.9111,84864.699,83006.1526,83236.0349
1738771200,83252.6757,84683.4429,83190.3318,84142.1922
1738778400,84159.7314,84188.343,82514.0496,82747.6149
1738785600,82764.7347,83163.0338,82287.522,82459.0275
1738792800,82461.6493,83086.8434,81615.7246,81946.3909
1738800000,81972.2567,83079.862,81506.7807,82911.1006
1738807200,82906.0061,84111.2403,82474.5663,83785.6958
1738814400,83792.993,83825.2456,82397.3366,83208.3092
1738821600,83207.7073,83396.7325,81871.6136,82183.9117
1738828800,82177.6735,83241.4506,81618.0944,83057.23
1738836000,83073.1906,84823.293,82761.8255,84724.4583
1738843200,84707.4382,85829.1747,84298.4007,85463.6939
1738850400,85462.8479,85884.6452,83199.4824,83367.7965
1738857600,83371.0005,83663.2846,82703.8975,82958.4041
1738864800,82976.9802,84735.1271,82718.6547,83815.3712
1738872000,83783.8073,85541.7314,83495.4275,84926.1712
1738879200,84910.2905,85669.1431,84275.236,84882.5647
1738886400,84856.6538,85578.5452,84278.2626,84590.9231
1738893600,84558.7727,85121.8967,84028.244,85056.9989
1738900800,85047.6765,86143.3382,85013.6324,85593.9293
1738908000,85592.9565,86616.7985,85188.8895,86246.7068
1738915200,86233.1535,86443.4029,84066.3655,84501.7538
1738922400,84538.4209,85824.5975,84165.9341,84242.2673
1738929600,84233.1206,84776.9708,83074.294,84020.2678
1738936800,84024.3678,84563.3535,82643.825,82942.983
1738944000,82958.6835,83244.6611,81590.8178,81590.8178
1738951200,81572.696,82580.5634,80401.6655,80436.5958
1738958400,80407.4996,80737.979,79306.4624,79439.5276
1738965600,79441.0192,79454.6238,78151.8654,79199.5813
1738972800,79180.0273,79447.8215,78699.1119,78918.9898
1738980000,78895.5708,79613.2292,78725.4699,79108.5766
1738987200,79099.16,79477.1896,78178.2556,78387.0947
1738994400,78391.7637,79677.2129,78367.2443,79129.3834
1739001600,79135.6185,79350.6692,78401.5216,78701.7839
1739008800,78719.4078,80125.7323,78318.8801,79968.4112
1739016000,79956.8138,80955.0298,79714.3108,79783.1318
1739023200,79806.8488,80152.146,79244.7147,79780.593
1739030400,79787.272,80600.9387,79532.0276,80223.7148
1739037600,80193.6966,80351.3738,79080.6952,79719.1863
1739044800,79700.5207,80005.2788,79021.6768,79914.8891
1739052000,79904.2361,81214.8208,79525.3865,81134.0173
1739059200,81157.2333,81640.6468,80291.9324,80746.9607
1739066400,80756.6714,82181.9033,80527.5803,81688.7335
1739073600,81684.6542,82241.8286,81139.9957,81757.7388
1739080800,81734.3593,82154.6744,81318.2384,81602.6104
1739088000,81602.2717,82945.1689,81312.5616,81559.1703
1739095200,81545.446,82829.5569,81030.3306,82348.6174
1739102400,82356.5551,82767.5411,81483.4168,81915.8218
1739109600,81933.6542,82141.4218,80321.2388,80698.7102
1739116800,80690.7247,81829.7182,80537.0089,81195.2161
1739124000,81178.0577,82051.4278,79631.1107,79767.9373
1739131200,79756.1269,80377.2211,79276.4702,79892.9515
1739138400,79892.2838,80679.0258,79657.7452,80251.9678
1739145600,80233.0818,80526.3707,79817.1373,79930.0322
1739152800,79964.123,80228.2911,79360.4685,79789.255
1739160000,79774.0362,79947.0529,78030.5147,78677.814
1739167200,78699.2533,79258.5355,78242.7867,78443.394
1739174400,78432.4375,78536.1194,77303.2449,78239.588
1739181600,78225.661,79297.3054,77584.5157,78415.05
1739188800,78427.8024,78693.7977,77290.7313,77314.0001
1739196000,77305.7573,78879.3576,77233.4918,77590.2374
1739203200,77588.3556,77912.3786,75814.2112,76632.6062
